/m/0151xv	/film/actor/film./film/performance/film	/m/0m9p3
/m/03kpvp	/film/actor/film./film/performance/film	/m/08gsvw
/m/0knjh	/people/person/profession	/m/0n1h
/m/0gmcwlb	/award/award_winning_work/awards_won./award/award_honor/award	/m/02x4w6g
/m/0d6d2	/award/award_nominee/award_nominations./award/award_nomination/award	/m/027dtxw
/m/02ctzb	/people/ethnicity/people	/m/03hbzj
/m/017n9	/film/film/story_by	/m/05qzv
/m/065y4w7	/education/educational_institution/students_graduates./education/education/student	/m/03h40_7
/m/036px	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01dpdh
/m/0l14j_	/music/performance_role/regular_performances./music/group_membership/role	/m/01hww_
/m/0crlz	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0ldqf
/m/0dwt5	/music/performance_role/regular_performances./music/group_membership/group	/m/02vnpv
/m/01hr1	/film/film/written_by	/m/06dkzt
/m/0407yfx	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/059j2
/m/034qg	/people/cause_of_death/people	/m/07_m2
/m/027f2w	/education/educational_degree/people_with_this_degree./education/education/institution	/m/0dy04
/m/01fx5l	/people/person/profession	/m/02hrh1q
/m/01f6ss	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/01ksr1	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0n6ds
/m/0bw20	/film/film/costume_design_by	/m/03gt0c5
/m/0hwqg	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/015dcj
/m/02b14q	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/0dgrmp
/m/0g5qs2k	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0f8l9c
/m/01d34b	/organization/organization/headquarters./location/mailing_address/citytown	/m/02_286
/m/0bz5v2	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0b3wk	/government/governmental_body/members./government/government_position_held/legislative_sessions	/m/070m6c
/m/04bd8y	/people/person/nationality	/m/09c7w0
/m/01ddbl	/sports/sports_league/teams./sports/sports_league_participation/team	/m/04l59s
/m/02l6dy	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/040981l
/m/050l8	/location/statistical_region/religions./location/religion_percentage/religion	/m/0631_
/m/011yxg	/award/award_winning_work/awards_won./award/award_honor/award	/m/02qvyrt
/m/026mfs	/award/award_category/winners./award/award_honor/ceremony	/m/01xqqp
/m/03npn	/media_common/netflix_genre/titles	/m/01xq8v
/m/0gqwc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/05v38p
/m/09gkdln	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/05c46y6
/m/03j70t	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02sdk9v
/m/0dzlbx	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mkj
/m/063zky	/film/film/executive_produced_by	/m/0488g9
/m/07y_7	/music/performance_role/regular_performances./music/group_membership/role	/m/0myk8
/m/0jm5b	/sports/sports_team/roster./basketball/basketball_roster_position/position	/m/02_ssl
/m/02rf51g	/people/person/profession	/m/01c8w0
/m/027y_	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0159r9	/education/educational_institution/students_graduates./education/education/student	/m/02lfp4
/m/07ssc	/military/military_combatant/military_conflicts./military/military_combatant_group/combatants	/m/02psqkz
/m/0hndn2q	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/0b44shh
/m/09blyk	/media_common/netflix_genre/titles	/m/01srq2
/m/033hn8	/music/record_label/artist	/m/018gm9
/m/06rny	/sports/sports_team/roster./american_football/football_roster_position/position	/m/04nfpk
/m/0f4yh	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/0j298t8	/award/award_category/nominees./award/award_nomination/nominated_for	/m/05p09dd
/m/05dxl5	/award/award_winner/awards_won./award/award_honor/award_winner	/m/04psyp
/m/061_f	/food/food/nutrients./food/nutrition_fact/nutrient	/m/0f4kp
/m/0170s4	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/0c3p7
/m/01f1kd	/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal	/m/02lq67
/m/06s_2	/location/statistical_region/religions./location/religion_percentage/religion	/m/01lp8
/m/05l71	/sports/sports_team/sport	/m/0jm_
/m/04sx9_	/people/person/place_of_birth	/m/01531
/m/03jqw5	/award/award_winner/awards_won./award/award_honor/award_winner	/m/04wg38
/m/04qr6d	/people/person/profession	/m/02jknp
/m/0gr51	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0sxmx
/m/01vdm0	/music/performance_role/track_performances./music/track_contribution/role	/m/02k856
/m/02h6_6p	/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	/m/040fv
/m/02_qt	/film/film/genre	/m/01hmnh
/m/01j5sv	/people/person/languages	/m/06nm1
/m/09c7w0	/location/location/contains	/m/02fs_d
/m/02hrb2	/organization/organization/headquarters./location/mailing_address/citytown	/m/0cy41
/m/0xzly	/music/performance_role/track_performances./music/track_contribution/role	/m/0342h
/m/019q50	/education/educational_institution_campus/educational_institution	/m/019q50
/m/01kgv4	/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity	/m/02114t
/m/01wg982	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01d38t
/m/0dplh	/education/educational_institution/students_graduates./education/education/student	/m/04xfb
/m/01y665	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y
/m/05g76	/sports/sports_team/colors	/m/01g5v
/m/070yzk	/film/actor/film./film/performance/film	/m/0286vp
/m/086xm	/organization/organization/headquarters./location/mailing_address/country	/m/09c7w0
/m/04bdxl	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02s2ft
/m/0fy59t	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/019kyn
/m/02bqm0	/government/legislative_session/members./government/government_position_held/district_represented	/m/03gh4
/m/0jzw	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/05yzt_
/m/0428bc	/people/person/gender	/m/05zppz
/m/0j_c	/people/person/profession	/m/01d_h8
/m/03q27t	/award/award_category/winners./award/award_honor/award_winner	/m/01ttg5
/m/05kj_	/location/location/contains	/m/0mxcf
/m/0232lm	/music/artist/origin	/m/01zqy6t
/m/02jx1	/location/location/contains	/m/020d8d
/m/071jv5	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0c4qzm
/m/033f8n	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0215hd
/m/048xyn	/film/film/production_companies	/m/017s11
/m/0hpyv	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/07kjk7c	/award/award_category/winners./award/award_honor/ceremony	/m/0gx_st
/m/0fx2s	/film/film_subject/films	/m/0f4vx
/m/0162v	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	/m/0jdk_
/m/026mff	/award/award_category/winners./award/award_honor/award_winner	/m/0249kn
/m/011yl_	/film/film/genre	/m/04t36
/m/0k9ctht	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0gr07
/m/02r34n	/film/actor/film./film/performance/film	/m/04lhc4
/m/05f4m9q	/award/award_category/winners./award/award_honor/award_winner	/m/0jrqq
/m/0dgrmp	/sports/sports_position/players./sports/sports_team_roster/team	/m/013xh7
/m/065ydwb	/people/person/nationality	/m/09c7w0
/m/0498yf	/sports/sports_team/colors	/m/083jv
/m/02m0b0	/education/educational_institution_campus/educational_institution	/m/02m0b0
/m/0sx8l	/olympics/olympic_games/participating_countries	/m/06mkj
/m/022yb4	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0276jmv
/m/03gt46z	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/025vwmy
/m/07db6x	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0gr4k
/m/09c7w0	/location/location/contains	/m/050l8
/m/01ztgm	/people/person/place_of_birth	/m/0fvxz
/m/01z7_f	/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type	/m/0ckd1
/m/08jfkw	/people/person/nationality	/m/09c7w0
/m/0jzw	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/02lp3c
/m/0g_bh	/music/genre/artists	/m/0lzkm
/m/04xvlr	/media_common/netflix_genre/titles	/m/0bcndz
/m/0kb07	/film/film/production_companies	/m/05qd_
/m/01jfsb	/media_common/netflix_genre/titles	/m/07vn_9
/m/03jqfx	/time/event/locations	/m/077qn
/m/0pmhf	/film/actor/film./film/performance/film	/m/034hzj
/m/07bsj	/people/person/profession	/m/01d_h8
/m/05fjf	/location/location/contains	/m/0xt3t
/m/0g5lhl7	/media_common/netflix_genre/titles	/m/03j63k
/m/061681	/film/film/language	/m/0jzc
/m/0gr4k	/award/award_category/winners./award/award_honor/ceremony	/m/0fzrtf
/m/0hwqz	/people/person/nationality	/m/09c7w0
/m/05zr6wv	/award/award_category/winners./award/award_honor/award_winner	/m/0pz04
/m/07bch9	/people/ethnicity/people	/m/044mjy
/m/027f2w	/education/educational_degree/people_with_this_degree./education/education/institution	/m/07tds
/m/074w86	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/017gm7	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03rk0
/m/016vqk	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/04tqtl	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0ch6mp2
/m/0275n3y	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/0169dl
/m/0blpg	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03gj2
/m/01crd5	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	/m/06sks6
/m/03tn9w	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/015qqg
/m/01fcmh	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/0dgrmp
/m/04s934	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/058frd	/people/person/gender	/m/05zppz
/m/0gnkb	/film/film/music	/m/025vry
/m/043tvp3	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02ynfr
/m/01svw8n	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02l840
/m/01f7gh	/film/film/language	/m/02h40lc
/m/0jcx	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/09p3_s	/award/award_winning_work/awards_won./award/award_honor/award	/m/0gqyl
/m/042z_g	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02ct_k
/m/07bdd_	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02x6dqb
/m/01q6bg	/award/award_winner/awards_won./award/award_honor/award_winner	/m/058kqy
/m/02l4pj	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/06j8wx
/m/06rfy5	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/06szd3	/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee	/m/01m4kpp
/m/03wh8kl	/award/award_winner/awards_won./award/award_honor/award_winner	/m/02bvt
/m/0jmnl	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft	/m/038c0q
/m/02725hs	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/011ypx	/film/film/music	/m/02bh9
/m/01k70_	/award/award_winner/awards_won./award/award_honor/award_winner	/m/049_zz
/m/09nz_c	/film/actor/film./film/performance/film	/m/07gghl
/m/0b90_r	/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy	/m/04n6k
/m/0209xj	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/02114t
/m/026c0p	/people/deceased_person/place_of_death	/m/056_y
/m/0gqy2	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0dgst_d
/m/0gs9p	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0bmhvpr
/m/011yxg	/film/film/country	/m/07ssc
/m/01wzlxj	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02f716
/m/06w839_	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/01znc_
/m/0248jb	/award/award_category/winners./award/award_honor/ceremony	/m/09n4nb
/m/03f3yfj	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01bgqh
/m/05pq9	/people/person/profession	/m/028kk_
/m/0184jc	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/0c2tf	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/02kz_
/m/0fpgp26	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0ctw_b
/m/024rdh	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/04lqvly
/m/0fpxp	/award/award_winning_work/awards_won./award/award_honor/award	/m/02vm9nd
/m/0gkts9	/award/award_category/winners./award/award_honor/award_winner	/m/0btpx
/m/03hxsv	/film/film/genre	/m/02kdv5l
/m/01wbl_r	/people/person/profession	/m/0nbcg
/m/0146pg	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0l8z1
/m/0d8h4	/location/location/contains	/m/09lk2
/m/02pt6k_	/people/person/place_of_birth	/m/06wxw
/m/0170xl	/award/award_winning_work/awards_won./award/award_honor/award	/m/02x4w6g
/m/0b6tzs	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/0fvf9q
/m/02x1z2s	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0fs9vc
/m/0g8rj	/education/educational_institution/students_graduates./education/education/student	/m/06hx2
/m/05w3f	/music/genre/artists	/m/0326tc
/m/0gj9tn5	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03gj2
/m/0fpgp26	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07t21
/m/0h1cdwq	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/01mjq
/m/09l3p	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/07ymr5
/m/0f1pyf	/sports/pro_athlete/teams./sports/sports_team_roster/team	/m/01rlz4
/m/0249kn	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0bhvtc
/m/03qlv7	/music/performance_role/regular_performances./music/group_membership/role	/m/03bx0bm
/m/01hmnh	/media_common/netflix_genre/titles	/m/015x74
/m/05lb87	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0ck27z
/m/02cbs0	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/01l4zqz	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01m15br
/m/05l0j5	/people/person/nationality	/m/07ssc
/m/027pfg	/film/film/genre	/m/01t_vv
/m/025v26c	/american_football/football_team/current_roster./sports/sports_team_roster/position	/m/06b1q
/m/02cvp8	/people/person/sibling_s./people/sibling_relationship/sibling	/m/045g4l
/m/0288fyj	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0g824
/m/06c1y	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/03gj2
/m/02pqp12	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0hmr4
/m/02hy5d	/government/politician/government_positions_held./government/government_position_held/legislative_sessions	/m/07p__7
/m/02h3tp	/film/actor/film./film/performance/film	/m/032clf
/m/01ycbq	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0cqh46
/m/02v570	/film/film/personal_appearances./film/personal_film_appearance/person	/m/015f7
/m/01vlj1g	/award/award_nominee/award_nominations./award/award_nomination/award	/m/05ztrmj
/m/0k269	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0180mw
/m/018vs	/music/performance_role/regular_performances./music/group_membership/group	/m/01qqwp9
/m/09v42sf	/film/film/genre	/m/03npn
/m/044n3h	/award/award_winner/awards_won./award/award_honor/award_winner	/m/03_wvl
/m/02tgz4	/film/film/featured_film_locations	/m/02_286
/m/02hrlh	/music/performance_role/track_performances./music/track_contribution/role	/m/07_l6
/m/019f4v	/award/award_category/nominees./award/award_nomination/nominated_for	/m/05qm9f
/m/043js	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0bt7ws
/m/08ns5s	/sports/sports_position/players./sports/sports_team_roster/team	/m/01c_d
/m/03k8th	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7
/m/07cz2	/award/award_winning_work/awards_won./award/award_honor/award	/m/02g3ft
/m/05qtj	/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer	/m/04fzk
/m/02cttt	/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency	/m/09nqf
/m/06182p	/education/educational_institution/students_graduates./education/education/student	/m/01kj0p
/m/0dlglj	/award/award_winner/awards_won./award/award_honor/award_winner	/m/04smkr
/m/0j5fv	/medicine/symptom/symptom_of	/m/035482
/m/0173b0	/music/genre/parent_genre	/m/05bt6j
/m/0bqtx	/military/military_conflict/combatants./military/military_combatant_group/combatants	/m/0chghy
/m/0b85mm	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ssc
/m/0svqs	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/016zp5
/m/03_wpf	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03_wtr
/m/01wmxfs	/people/person/profession	/m/02hrh1q
/m/024dgj	/music/artist/origin	/m/04jpl
/m/0cv9b	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	/m/03ryn
/m/02gl58	/tv/tv_program/country_of_origin	/m/09c7w0
/m/060bp	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	/m/0h3y
/m/02glc4	/government/legislative_session/members./government/government_position_held/legislative_sessions	/m/070mff
/m/02jr26	/people/person/nationality	/m/09c7w0
/m/05dbf	/film/actor/film./film/performance/film	/m/03ntbmw
/m/05r1_t	/tv/tv_program/languages	/m/02h40lc
/m/0p9sw	/award/award_category/winners./award/award_honor/ceremony	/m/0d__c3
/m/0n83s	/film/film/country	/m/0f8l9c
/m/0ds2n	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/020xn5
/m/025n3p	/award/award_winner/awards_won./award/award_honor/award_winner	/m/03jqw5
/m/049fgvm	/film/actor/film./film/performance/film	/m/03b_fm5
/m/03x9yr	/music/record_label/artist	/m/01ww_vs
/m/02wmbg	/film/actor/film./film/performance/film	/m/02w86hz
/m/047lj	/location/country/official_language	/m/06b_j
/m/07cyl	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/01mk6
/m/019lwb	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02nzb8
/m/02825cv	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/09c7w0
/m/0gq9h	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0yx1m
/m/087pfc	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06t8v
/m/0343h	/people/person/profession	/m/03gjzk
/m/026_dcw	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/07qzv	/location/location/contains	/m/015cz0
/m/0g5879y	/film/film/country	/m/03rt9
/m/011zd3	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0bksh
/m/03v0t	/location/location/contains	/m/02zd2b
/m/0f4x7	/award/award_category/nominees./award/award_nomination/nominated_for	/m/07j8r
/m/037cr1	/film/film/genre	/m/01hmnh
/m/05c46y6	/award/award_winning_work/awards_won./award/award_honor/award	/m/02x17s4
/m/0ks67	/education/educational_institution/school_type	/m/07tf8
/m/0gfq9	/base/culturalevent/event/entity_involved	/m/01h3dj
/m/01qdmh	/film/film/genre	/m/0lsxr
/m/09k56b7	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf
/m/047g8h	/sports/sports_position/players./sports/sports_team_roster/position	/m/05zm34
/m/03bx2lk	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03h64
/m/0dqmt0	/award/award_nominee/award_nominations./award/award_nomination/award	/m/05p1dby
/m/03r00m	/award/award_category/winners./award/award_honor/ceremony	/m/056878
/m/0156q	/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	/m/040fv
/m/025rvx0	/film/film/story_by	/m/041xl
/m/04t36	/media_common/netflix_genre/titles	/m/04jpk2
/m/0f4vx	/award/award_winning_work/awards_won./award/award_honor/award	/m/027571b
/m/011_6p	/music/performance_role/track_performances./music/track_contribution/role	/m/07brj
/m/0jymd	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/04t2t	/media_common/netflix_genre/titles	/m/08j7lh
/m/03xq0f	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0h21v2
/m/05bpg3	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0mj1l
/m/0661m4p	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03rt9
/m/02wszf	/sports/sports_position/players./sports/sports_team_roster/team	/m/07147
/m/026rm_y	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02x73k6
/m/026m9w	/award/award_category/winners./award/award_honor/award_winner	/m/01hgwkr
/m/07g1sm	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06qd3
/m/0jm7n	/sports/sports_team/sport	/m/018w8
/m/02661h	/tv/tv_producer/programs_produced./tv/tv_producer_term/program	/m/0266s9
/m/01vs5c	/education/educational_institution/campuses	/m/01vs5c
/m/0gz5hs	/film/actor/film./film/performance/film	/m/056xkh
/m/01z5tr	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0cqhk0
/m/0h3lt	/location/hud_county_place/county	/m/0cb4j
/m/07ssc	/location/location/contains	/m/0c5_3
/m/081k8	/people/person/profession	/m/025352
/m/03xkps	/people/person/religion	/m/04pk9
/m/02dq8f	/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency	/m/09nqf
/m/01h1b	/film/actor/film./film/performance/film	/m/0prh7
/m/0gnbw	/film/actor/film./film/performance/film	/m/0407yj_
/m/042xh	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01yz0x
/m/04wgh	/location/country/capital	/m/0fs44
/m/012mrr	/film/film/language	/m/02h40lc
/m/01f1r4	/education/educational_institution/campuses	/m/01f1r4
/m/01tx9m	/education/educational_institution_campus/educational_institution	/m/01tx9m
/m/02q_4ph	/film/film/country	/m/09c7w0
/m/04fzk	/film/actor/film./film/performance/film	/m/02p76f9
/m/02c_4	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	/m/0f1nl
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	/m/024y8p
/m/026sb55	/people/person/gender	/m/05zppz
/m/07c5l	/location/location/contains	/m/05c74
/m/0lzcs	/people/person/nationality	/m/02jx1
/m/0356lc	/sports/sports_league/teams./sports/sports_league_participation/team	/m/03_9hm
/m/09c7w0	/location/country/second_level_divisions	/m/0n5bk
/m/026n13j	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02_j1w
/m/03q_g6	/award/award_category/category_of	/m/0c4ys
/m/0h98b3k	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/02rq7nd
/m/07ssc	/location/location/contains	/m/03x3l
/m/09qvms	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/01kwld
/m/03gvt	/music/performance_role/track_performances./music/track_contribution/role	/m/0l15bq
/m/01g4zr	/people/person/profession	/m/0np9r
/m/03_lf	/people/person/gender	/m/05zppz
/m/07xzm	/music/performance_role/track_performances./music/track_contribution/role	/m/026t6
/m/01x6jd	/film/actor/film./film/performance/film	/m/01jrbb
/m/0g2lq	/people/person/places_lived./people/place_lived/location	/m/05mph
/m/01b66t	/award/award_winning_work/awards_won./award/award_honor/award	/m/027qq9b
/m/0d1w9	/film/film_subject/films	/m/05ldxl
/m/04y5j64	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/09c7w0
/m/01shy7	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02r96rf
/m/081_zm	/film/director/film	/m/06rzwx
/m/0p2rj	/location/us_county/county_seat	/m/0ftvg
/m/0jm7n	/sports/sports_team/roster./basketball/basketball_roster_position/position	/m/01pv51
/m/0bs0bh	/award/award_category/winners./award/award_honor/award_winner	/m/02vg0
/m/01vz0g4	/award/award_nominee/award_nominations./award/award_nomination/award	/m/03t5b6
/m/0bvzp	/people/person/profession	/m/01c8w0
/m/07zr66	/soccer/football_player/current_team./sports/sports_team_roster/team	/m/02b190
/m/01ycfv	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01bczm
/m/01lfy	/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	/m/05lf_
/m/01rxyb	/film/film/written_by	/m/0kjrx
/m/01w02sy	/music/group_member/membership./music/group_membership/role	/m/0342h
/m/03f3yfj	/award/award_nominee/award_nominations./award/award_nomination/award	/m/031b3h
/m/01wd9lv	/people/person/nationality	/m/09c7w0
/m/0ywrc	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/09d5d5
/m/0292qb	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02vs3x5
